climate_tweets.id,climate_tweets.tweet_id,climate_tweets.prof,climate_tweets.text,climate_tweets.lang,climate_tweets.place,climate_tweets.datetime,climate_tweets.rnd,climate_tweets.lang_N,climate_tweets.place_N,climate_tweets.select,climate_tweets.required_views,climate_tweets.number_views,tweet_classifications.id,tweet_classifications.user_id,tweet_classifications.tweet_id,tweet_classifications.tweet_text,tweet_classifications.insert_time,tweet_classifications.attitude,tweet_classifications.phenomenon_drivers,tweet_classifications.phenomenon_science,tweet_classifications.phenomenon_denial,tweet_classifications.impacts_extreme,tweet_classifications.impacts_weather,tweet_classifications.impacts_environment,tweet_classifications.impacts_society,tweet_classifications.adaptation_politics,tweet_classifications.adaptation_ethics,tweet_classifications.unknown
9359,418069933398822000,0,@ChrisSalcedoTX Global Warming is a Money Making Machine. #SalcedoSwarm A Big Joke to make Al Gore a Richer Billionaire by the second!,en,US,41639.7243055556,0.13727546508815,8558,5380,0,3,0,9359,102005,35986,,42259.9655902778,0,0,0,0,0,0,0,0,1,0,0
10895,378587639961886000,0,Change in climate brings the customery cold and sore throat. :-(,en,GB,41530.7743055556,0.16313876749605,10094,1413,0,3,0,10895,84968,57836,,42266.2467592593,-1,0,0,0,0,0,0,1,0,1,1
18898,359456319813591000,0,"Here\'s a fact sheet on cap &amp; trade program launched in response to Assembly Bill 32, CA Global Warming Solutions Act. http://t.co/whqsi5BJ4T",en,US,41477.98125,0.296155715887094,18097,11385,0,3,0,18898,84968,6911,,42281.6715393519,1,0,0,0,0,0,0,1,0,1,1
5922,414063490278912000,0,I can\'t wait for global warming to heat up Canada so I can move there and not have to find business-casual parkas,en,US,41628.66875,0.0833325373526626,5120,3210,0,3,1,5922,84968,13884,,42203.3380324074,2,0,0,0,0,1,1,0,0,0,0
9258,399665557,0,@GOOD Seems like a lot of the British don t believe Climate Change is even an issue. #fuckwitseverywhere,en,GB,41143.1625,0.135764717383685,8457,1171,0,3,0,9258,1929,54398,,42258.7396875,0,0,0,0,0,0,0,0,0,0,1
10469,399919269192146000,0,If you defend the tea party and are skeptical of global warming should I honestly take you serious as a professor?,en,US,41589.6381944444,0.155941624781768,9668,6070,0,3,0,10469,84968,14267,,42265.1781365741,2,1,0,0,1,0,0,0,1,0,0
2957,142018517,0,Two hot days in a row. What s the betting it will be called a heat wave by Saturday? Must be global warming (not summer) 8-),en,GB,41053.2743055556,0.0342448372423627,2155,294,0,3,0,2957,962,35397,,42171.5628587963,-1,0,0,1,0,0,0,0,0,0,0
13989,422862832187609000,0,I think that climate change is fairly evident with the 50 and -50 degree weather across the country,en,US,41652.95,0.214474739290846,13188,8281,0,3,0,13989,102005,24486,,42273.9122916667,1,0,0,0,0,0,1,0,0,0,1
607,420804347975720000,0,The climate change between the inside of my covers and the outside is reaaaal life,en,US,41647.2701388889,0.00993943931982566,607,387,1,3,0,607,54,69124,,42155.3435532407,0,0,0,0,0,0,0,0,0,0,1
17043,417007857276833000,0,Global warming at its best,en,US,41636.79375,0.264982743697684,16242,10181,0,3,0,17043,84968,59397,,42278.1380092593,1,0,0,0,0,1,1,1,0,0,0
5178,368106432195227000,0,Ugh it\'s all happening â€œ@Salon: Japanese researchers: Climate change is ruining the taste of Fuji apples http://t.co/MmTWvI5Xh8â€,en,US,41501.8513888889,0.0712279545339632,4376,2728,0,3,0,5178,96,37741,,42195.2678703704,0,0,0,0,0,0,0,0,0,0,1
16645,398965886540726000,0,that didnâ€™t take long for the climate change freaks to jump all over Haiyan as scare tactics: http://t.co/N76e39SdmL,en,US,41587.0069444444,0.258283022824326,15844,9936,0,3,0,16645,84968,56230,,42277.3605787037,1,0,0,0,0,0,1,0,1,1,0
2626,347687710485524000,0,BFD: ...The move would be the most consequential climate policy step [President @BarackObama] could take. http://t.co/CIeIbdJ3xo,en,US,41445.50625,0.0291460878293809,1824,1139,0,3,0,2626,1995,69905,,42168.5331481481,1,0,0,0,0,1,0,0,0,0,0
4889,-1986556743,0,Are you surprised of the consequences of Global Warming ? ~Imen #rvhclv,en,FR,40938.54375,0.0661963322118542,4087,49,0,3,0,4889,92940,6740,,42190.3978935185,0,0,0,0,0,0,0,0,0,0,1
3550,-946241882,0,"That sux! 2013 Allergy Season Could Be The Worst Ever, Thanks To Climate Change, Some Experts Say http://t.co/gdjlkXrxwg via @HuffPostGreen",en,US,41373.5875,0.0442932382776586,2748,1720,0,3,0,3550,352,61090,,42174.7838078704,1,0,0,0,0,0,0,0,0,0,1
10586,402962960294744000,0,@shortmsgs Coldest November in Melbourne for 19 years. Global warming! #auspol #FryingTonight,en,AU,41598.0368055556,0.157876231674482,9785,497,0,3,0,10586,102005,2528,,42266.0430092593,-1,0,0,1,0,0,0,0,1,0,0
1947,355183333212295000,0,Europe\'s Largest #Glacier Comes to #NYC http://t.co/L5lTAEtK73  via @NatGeo @nytimesarts @NY1arts @HuffPostArts @earthrobot @jillwagner12,en,US,41466.1902777778,0.0183603080625446,1145,720,0,3,1,1947,962,46524,,42165.6565046296,0,0,0,0,0,0,0,0,0,1,0
15933,1636372368,0,If anything this weather is a sign of what climate change does,en,GB,41018.6416666667,0.246365669915827,15132,2071,0,3,0,15933,102005,11861,,42276.3769444444,1,0,0,0,0,0,0,1,0,0,0
19084,364331408791060000,0,"It is Mon, Aug 5th.  So why am I wearing my North Face coat? Cuz it\'s 53 freakin degrees. Global warming? More like #GlobalCooling #Brrrrrrr",en,US,41491.4340277778,0.298738284413803,18283,11496,0,3,0,19084,84968,18205,,42282.1191319444,1,0,0,0,0,0,0,1,0,1,1
9831,-1832486698,0,"The leaves have fallen off most but the hardy trees here in Cleveland, global warming is nice to the Great Lakes region... #forsure",en,US,41204.8826388889,0.145333828595616,9030,5658,0,3,0,9831,102005,56010,,42263.1313657407,0,0,0,0,0,0,0,0,1,0,1
17279,407578603749396000,0,"@BBCNWT please mention fracking continues reliance on damaging fossil fuels. Tremmers or water issues aside, climate change is deal bracker",en,GB,41610.7736111111,0.269012792419967,16478,2262,0,3,0,17279,84968,41984,,42278.1645949074,1,0,1,0,0,0,1,0,0,0,1
2492,420453194335277000,0,Weather scientist on the news keeps saying \'we don\'t know\' or \'we can\'t predict\' to all the questions on climate change... Ok then,en,GB,41646.3006944444,0.027021039699568,1690,238,0,3,0,2492,83057,1735,,42167.3477199074,1,1,0,0,0,1,0,0,0,0,0
7491,-2056359440,0,Global Warming...,en,US,41246.6402777778,0.10769605552438,6690,4176,0,3,0,7491,335,1589,,42227.0715856481,0,0,0,0,0,0,0,1,0,0,0
2758,-1650552460,0,A Grande Farsa do Aquecimento Global / The Great Global Warming Swindle: http://t.co/8Prmku9y via @youtube #rio+20 #agenda21,en,BR,41056.8319444444,0.0311622516641414,1956,89,0,3,1,2758,352,51556,,42171.0914814815,-2,0,0,1,0,0,0,0,0,0,0
11246,2067215075,0,".@andrewpercy says its not all about climate change the environment - youth care about crime and taxation too, for example #cyp2012",en,GB,41249.68125,0.16915514269675,10445,1459,0,3,0,11246,102005,13888,,42267.1394097222,1,0,0,0,0,0,0,0,0,0,1
11644,1406488501,0,2/21 Santorum calls Climate Change Political Science & compares Obama s Contraception Plan 2 China s Religious Suppression! #OccupyDallas,en,US,40961.0333333333,0.175799491852315,10843,6773,0,3,0,11644,102005,17830,,42268.9330092593,0,0,0,0,0,0,0,0,0,0,1
20074,1064650282,0,Here s why conservatives are terrified of human-caused climate change; it undermines everything they stand for: http://t.co/n5DyIdOQ,en,US,40940.7444444444,0.314798403719331,19273,12118,0,3,0,20074,84968,22957,,42286.600150463,1,0,0,0,0,0,0,1,0,1,1
17923,420633609523843000,0,@edshow @msnbc Why do Conservatives and the Right Wing media politicize Climate Change?,en,US,41646.7986111111,0.280255234748877,17122,10763,0,3,0,17923,84968,28666,,42279.1113541667,1,0,0,0,0,0,0,1,1,1,0
17911,-266955262,0,EPA: Power plants main global warming culprits http://t.co/xvVjNToR,en,US,40925.1305555556,0.279987361815136,17110,10754,0,3,0,17911,84968,54785,,42279.1043055556,1,0,0,0,0,0,0,1,0,1,1
14590,390114872371200000,0,"She give me hot head, I call it global warming",en,US,41562.5833333333,0.224523462964615,13789,8667,0,3,0,14590,102005,12512,,42274.8543402778,1,0,0,0,0,0,1,0,0,0,0
12943,-2000650415,1,@GregHillWAAF damn all this global warming... #democratesrightagain,en,US,41360.4319444444,0.196898017790247,12142,7610,0,3,0,12943,84968,48413,,42271.4634837963,-1,0,0,1,0,0,0,1,0,1,0
18871,334699421918961000,0,"It\'s really Global Warming, we are still wearing boots, Sweaters &amp; Jackets and the pools open next week.",en,US,41409.6652777778,0.295774683439836,18070,11367,0,3,0,18871,84968,683,,42281.5111226852,1,0,0,0,0,0,0,1,0,1,1
13762,-838439497,0,So much for global warming......,en,US,41314.6715277778,0.210688065952066,12961,8126,0,3,0,13762,84968,35017,,42273.3660069444,1,0,0,0,0,1,0,1,0,0,1
16182,398885329085927000,0,@CNN Comments about sea level rising brushed over by @NewDay TH\'s during report on Super Typhoon Haiyan\'s power &amp; storm surge Climate change,en,US,41586.7847222222,0.250235060119549,15381,9642,0,3,0,16182,84968,22600,,42276.4712384259,1,0,0,0,0,0,0,1,0,1,1
7031,834170571,0,Traditional Slash and Burn Agriculture Sustainable Solution to Climate Change - http://t.co/ACCcROoX,en,FR,41013.4,0.100549916603718,6230,74,0,3,1,7031,96,8695,,42216.2474884259,0,0,0,0,0,0,0,0,0,0,1
5887,656837726,0,#ui12 â€œ@easyrhetor: â€œ@MCNisbet: NPR News on Framing Global Warming as a Public Health Threat http://t.co/uXkCswinâ€,en,US,41163.6298611111,0.0827132681173508,5085,3186,0,3,0,5887,84968,44841,,42203.1669328704,-1,0,0,0,0,0,0,1,0,0,0
13152,412609797263880000,0,#StuckOnStupid Kerry Awards Vietnam With  17 Million to Fight Global Warming http://t.co/YIGY6ZB7FZ,en,US,41624.6569444444,0.200249367364045,12351,7733,0,3,1,13152,102005,48737,,42271.8586574074,0,0,1,0,0,0,0,1,0,0,0
17620,368464880695013000,0,If someone was to question Calculus would @MarshaBlackburn champion them like she does climate change deniers? #homeeconmajor,en,US,41502.8402777778,0.274871222273167,16819,10561,0,3,0,17620,102005,14709,,42278.9362731481,0,0,0,1,0,1,0,1,0,0,0
17347,-2036182075,0,What do you think about the global warming @adamlevine ?,en,BR,41298.0597222222,0.270417670125224,16546,666,0,3,0,17347,84968,40243,,42278.250775463,1,0,1,0,0,0,0,0,0,1,1
7430,-1391030374,0,can you describe climate change in one sentence .. its getting hot ugh were all nerds,en,US,41331.8625,0.106770773140102,6629,4146,0,3,0,7430,335,1337,,42226.2799189815,1,0,0,0,0,0,0,1,0,0,0
4233,1748991619,0,I heard global warming is a myth,en,US,41089.9458333333,0.0554256363846036,3431,2149,0,3,0,4233,83057,1525,,42179.7801851852,1,0,0,0,0,1,0,0,0,0,1
11756,-381473734,0,"After the recent flood in Nigeria , I came to terms with reality that global warming is real",en,RU,41198.6458333333,0.177518536492522,10955,167,0,3,0,11756,102005,33985,,42268.955625,0,0,0,0,0,0,0,0,0,0,1
12727,-813446093,0,I blame people like you for global warming.,en,US,41306.6652777778,0.193302426489407,11926,7456,0,3,0,12727,84968,54814,,42271.4052546296,1,0,0,0,0,1,0,1,0,0,1
4261,334440627620171000,1,it\'s chilly as fuck today. could go for some of that global warming right about now,en,US,41408.9513888889,0.0558657112818807,3459,2166,0,3,0,4261,96,28558,,42180.0741203704,-1,0,1,1,0,0,0,0,0,0,0
16752,412007455284273000,0,"@ByronSanford Erm, yeah, thatâ€™s probably the cause, except the proper term would be â€˜man-made climate changeâ€™.",en,GB,41622.9951388889,0.26003440038443,15951,2192,0,3,0,16752,102005,12423,,42277.867662037,1,0,0,0,0,1,0,0,0,0,0
8757,418936267477635000,0,What was thing called? Global warming?? If you could see cleveland right now... Yeah good call on that one ðŸ‘,en,US,41642.1152777778,0.127556341910447,7956,4979,0,3,0,8757,84968,33073,,42256.1153703704,1,0,0,0,0,0,1,0,0,0,1
19562,-426936102,0,"Just watching Chasing Ice on @NatGeo ,, global warming it does really exist",en,ID,41384.6375,0.306322872798935,18761,883,0,3,0,19562,84968,11397,,42283.2250115741,-1,0,0,0,0,0,0,1,0,1,1
4186,1613427613,0,"Glad to know planet is saved. NY Times eliminates enviro desk, while Calif gov, legislators prepare to gut CEQA law. http://t.co/HasZKEwk",en,US,41285.6916666667,0.0544150742001115,3384,2119,0,3,0,4186,352,33467,,42179.2490509259,1,0,0,0,0,0,0,0,0,0,1
10125,329927790373789000,0,"@PennyappleMrs I remember in the 70\'s, talk of coming ice age. Global warming is an assault on free market.",en,US,41396.4986111111,0.150036571412948,9324,5849,0,3,0,10125,92226,16854,,42263.4121875,0,0,0,0,0,0,0,0,0,0,1
19444,376298084612861000,0,"No marriage equality, no fast Internet, no renewable energy or solutions for climate change. More jobs cut, more refugees turned away.",en,AU,41524.45625,0.304392488135575,18643,946,0,3,0,19444,102005,13316,,42282.8827430556,0,0,0,0,0,0,0,1,1,0,0
4320,390358715448053000,0,For people who says climate change is not a problem: http://t.co/xJ6ffex3RE,en,AU,41563.25625,0.0567998857991941,3518,178,0,3,0,4320,83057,1177,,42180.5176273148,-1,0,1,0,0,1,0,0,0,0,0
13906,-1351608573,0,"Vineyard records link early grape ripening to climate change: By using decades of vineyard records, scientists... http://t.co/tQoXH7Za",en,GB,40984.6416666667,0.213054011635038,13105,1800,0,3,0,13906,102005,12383,,42273.8936226852,1,0,0,0,0,0,0,1,0,0,1
2401,347539956236972000,0,@OFA_WA organizing and learning about climate change from Ivan Frishberg #OFAction http://t.co/rNmpdKZTzM,en,US,41445.0986111111,0.0256294501825169,1599,990,0,3,0,2401,352,10799,,42166.7426388889,0,0,0,0,0,0,0,0,0,0,1
4728,14428904,0,@MichaelSBerger: Did MLB forget the weather is bad here then? They are accounting for Global Climate Change. It was 80 in March after all,en,US,41164.7604166667,0.0634029690027891,3926,2460,0,3,0,4728,96,16786,,42188.0263888889,0,0,0,0,0,0,0,0,0,0,1
17266,1882736403,0,Those pesky dinosaurs caused their Global Warming! RT @NatGeo Friday Fact: Palm trees grew at the North Pole about 55 million years ago.,en,US,40943.0486111111,0.268812460909851,16465,10330,0,3,0,17266,84968,112,,42278.1627777778,1,0,0,0,0,0,0,1,0,1,1
9476,333979249251864000,0,Best pun name I can find for a finance &amp; environment themed meetup is â€œClimate Changeâ€. Surely thereâ€™s a better one? http://t.co/k8dwn8SVWu,en,GB,41407.6784722222,0.139120377369221,8675,1217,0,3,0,9476,102005,50954,,42260.9421412037,1,0,0,0,0,0,0,0,0,0,1
19476,393373980,0,"@ronnyzoo If you re talking about #ManBearPig then yes, @algore was right all along. Also, Florida. And the internets. And climate change.",en,CA,41220.1604166667,0.304840981882773,18675,1178,0,3,0,19476,102005,9278,,42282.8909722222,-1,0,0,1,0,0,0,0,0,0,0
8384,385069488065871000,0,@CreeClayton Cannabis vs. Climate Change https://t.co/qZpy5tPV2f  three minutes that will rock your world to peace not pieces,en,US,41548.6604166667,0.121473375961359,7583,4754,0,3,0,8384,84968,13421,,42254.0966666667,1,0,0,0,0,0,0,1,0,0,1
11049,347113795900043000,0,A nice faq for climate change @NatGeo http://t.co/yqN6OQXcck,en,US,41443.9229166667,0.165903044576033,10248,6418,0,3,0,11049,84968,36769,,42266.2922222222,-1,0,0,1,0,0,0,1,0,1,0
20053,815271788,0,#HotGurlProblems causing global warming.,en,US,40979.1777777778,0.3144717421269,19252,12105,0,3,0,20053,84968,20121,,42286.5855208333,-1,0,0,1,0,1,0,0,0,0,1
19255,1293780709,0,don #39;t be fooled. climate change is not a partisan issue http://t.co/2P2mAR4F,en,US,41109.6458333333,0.301495583185048,18454,11619,0,3,0,19255,84968,39691,,42282.2965509259,1,0,0,0,0,0,0,1,0,1,1
16535,382339951553028000,0,#Latour of global warming...?,en,CA,41541.1284722222,0.256261440579591,15734,1013,0,3,0,16535,84968,25549,,42277.2755555556,1,0,0,0,1,1,0,1,0,0,0
4091,350029972812992000,0,The issue of Gobal Warming/Climate Change is NOT SOME SOCCER-BALL 2B kicked around by Ivy-League Ph.D. economists https://t.co/jRc29ApbSw,en,US,41451.9701388889,0.053069055088605,3289,2055,0,3,0,4091,962,31682,,42178.9061805556,0,0,0,0,0,0,0,0,0,0,0
7837,-740434481,0,@aquagirl0409 @Cris2B clarify...climate change awareness,en,US,41355.0180555556,0.113066284919718,7036,4406,0,3,0,7837,335,26877,,42242.4826273148,0,0,0,0,0,0,0,1,0,0,0
9907,-1050075139,0,"#pia2013 Dy: mother nature is challenging us, through recent flooding, and bush fires. We know as a profession that climate change is real.",en,AU,41357.9326388889,0.146475123654053,9106,457,0,3,0,9907,102005,15768,,42263.1437847222,0,0,0,0,0,0,0,0,0,0,1
15308,421505171110506000,0,"@HuffPostGreen Colder, more extreme winters are part of climate change. What they\'re using as evidence against it is really evidence for it.",en,US,41649.2034722222,0.236441648345143,14507,9100,0,3,0,15308,102005,61830,,42275.9435763889,0,0,0,0,0,1,0,0,0,0,1
9844,383066408352878000,0,@SunNewsNetwork  These climate change nuts are starting to get worried they\'ll lose their income once all this proven to be bullshit.,en,CA,41543.1333333333,0.145504254258182,9043,570,0,3,0,9844,102005,39526,,42263.1334490741,0,0,0,0,0,0,0,0,0,0,1
6105,344552308358651000,0,@MontereyAq: RT @NatGeo: Australia\'s Great Barrier Reef has lost half its coral cover in last 27 years: http://t.co/1ciDA6UvhB Horrible.,en,US,41436.8541666667,0.0861746682045454,5303,3318,0,3,0,6105,84968,8178,,42209.5185763889,1,0,0,0,0,0,0,1,0,0,1
2459,353583121100324000,0,"http://t.co/51IZdCkIVBIn other words, you are liars, and are now changing  your wording to continue the lie",en,US,41461.7743055556,0.0264244540795769,1657,1026,0,3,0,2459,76576,46764,,42166.8244444444,1,0,1,0,0,0,0,0,0,0,0
18166,-2083783928,1,Okay global warming can fuck off now it s making everyone scary and moody and confrontational. Where s my rock to hide under?,en,CA,40990.7777777778,0.283881438339112,17365,1101,0,3,0,18166,84968,13349,,42279.3609143519,1,0,0,0,0,0,0,1,0,1,1
14098,-1249733948,0,"for everyone who doesn t believe in global warming.... there was a tornado warning today, January 30th, at 9am that is all",en,US,41305.0180555556,0.216388347639931,13297,8357,0,3,0,14098,102005,56483,,42273.9376157407,-1,0,0,0,0,0,0,0,0,0,1
15748,1769761428,0,Global warming is a lie!!! Proof: Step outside!!! Brrrrr!,en,US,41296.2388888889,0.243341396548816,14947,9366,0,3,0,15748,84968,841,,42276.2873032407,-1,0,0,1,0,0,0,1,0,1,0
2577,-2027558577,0,"Global Warming lol RT @K_Isabellla Summer used to be the shit, but in the past 2 or 3 years it got hot as shit.",en,US,41161.6423611111,0.0284528452699548,1775,1105,0,3,0,2577,962,31014,,42168.3404976852,-1,0,0,1,0,0,0,0,0,0,0
229,359917563259523000,0,Global Warming Vol 23 Warm-Up 8 (6 Mins 130 Bpm) by DJ Baddmixx â€” https://t.co/iRgIh2p76C,en,ID,41479.2541666667,0.00376195040597549,229,7,1,3,0,229,29,1108,,42149.3492013889,0,0,0,0,0,0,0,1,0,0,0
19855,-573416780,0,"Also.. cause I m on a rant now, if all your views of climate change come from James Delingpole - goto the library and READ A FUCKING BOOK",en,AU,41024.0923611111,0.311181725150245,19054,978,0,3,0,19855,84968,1829,,42284.5906134259,1,0,0,0,0,1,0,1,0,0,1
14504,909323059,0,Interesting... More Republicans Believe In Demonic Possession Than Climate Change http://t.co/dx4W7eXQ via @AddInfoOrg,en,US,41265.9513888889,0.223122311732791,13703,8620,0,3,0,14504,102005,39850,,42274.8325231482,0,0,0,0,0,0,0,0,0,0,1
2259,406424227177189000,0,American Jailed For Protesting Climate Change Won\'t Back Down http://t.co/2t7Ug9RSCm,en,CA,41607.5881944444,0.0235365651382795,1457,94,0,3,0,2259,251,17463,,42166.0061689815,0,0,0,0,0,0,0,0,0,0,1
11080,401600631389294000,0,The United States created this Global Warming hoax to make it difficult for Developing Countries to compete and prosper.,en,ZA,41594.2777777778,0.166681060005827,10279,121,0,3,0,11080,102005,30516,,42266.2956481481,-1,0,0,0,0,1,0,0,1,0,1
4582,887087770,0,74% drop in Aus! â€œ@futerra: Right that s it. Now wine s a victim of climate change @saraneame we ve got 2 stop this! http://t.co/kD3dFFOzv1â€,en,AU,41373.9090277778,0.0610751567104469,3780,193,0,3,0,4582,96,5509,,42186.8572916667,0,0,0,0,0,0,0,0,0,0,1
19942,334863470438785000,0,Did you guys know if the ice in Greenland melts the ocean will rise by 20 feet. They\'ll have to redraw the maps. Global warming is real.,en,US,41410.1180555556,0.312615561511577,19141,12039,0,3,0,19942,84968,16307,,42284.6477314815,1,0,0,0,0,0,0,1,0,1,1
4072,-48729441,0,Global warming is OC #marchmadness,en,US,41349.6409722222,0.0527569817154223,3270,2039,0,3,0,4072,962,19278,,42178.9016782407,0,0,0,0,0,0,0,0,0,0,0
8928,-601215982,0,GW is fact but Sandy is hardly proof. Poor logic.@EricBoehlert: Sandy confirms the obvious impact of global warming ....,en,US,41215.825,0.130040148934215,8127,5109,0,3,0,8928,102005,6643,,42256.9620601852,0,0,0,0,0,0,1,0,1,0,0
15536,375852528774426000,0,Study says climate change exacerbated half of recent extreme weather eventshttp://t.co/eixcGiZSxb,en,GB,41523.2263888889,0.240254500459684,14735,2022,0,3,0,15536,84968,13400,,42276.21,1,0,0,0,0,0,1,1,0,0,1
5530,-1601565659,0,My poor garden. Vicious gale force winds all day have destroyed my runner beans and sweet peas. Second year running! Global warming!!,en,GB,41137.2743055556,0.0770532021565796,4728,641,0,3,0,5530,80497,22303,,42199.4365625,1,0,0,0,0,0,0,0,0,0,1
19669,415563657422979000,0,"My mother is singlehandedly responsible for global warming. 23 degrees out, house windows open, heat cranked up.",en,US,41632.8083333333,0.308155748068192,18868,11870,0,3,0,19669,84968,5496,,42283.4943518518,1,0,0,0,0,1,1,1,0,0,0
4323,413368778463125000,0,I don\'t wanna hear a bad thing about global warming anymore: they\'re projecting 19 degrees Celsius in NYC on Sunday. Where\'s my beach wear?,en,US,41626.7513888889,0.0568512886342276,3521,2210,0,3,0,4323,83057,1631,,42180.5180787037,-1,0,0,0,0,0,0,0,0,0,1
9780,1995850161,0,"Nor support U! @Revive_America:@MittRomney, severely conservative Republicans do not support health care mandates or global warming. #tcot",en,US,40950.6895833333,0.144322507083269,8979,5630,0,3,0,9780,102005,5153,,42263.1187384259,1,0,0,0,0,0,0,0,0,0,1
16996,423154141133672000,0,.@FocusFamily posted my 13th Blog -The Scenario which is about climate change mitigation &amp; world politics http://t.co/47AiSCq04W Pls RT,en,US,41653.7541666667,0.264103131102741,16195,10148,0,3,1,16996,102005,42718,,42278.1319791667,1,0,0,0,0,1,0,0,0,0,0
7809,414794289907257000,0,@codyincalgary If everyone in Canada froze in the dark it would have 0 impact on climate change!,en,CA,41630.6854166667,0.112523360404373,7008,444,0,3,0,7809,84968,31582,,42241.5201041667,1,0,0,0,0,0,0,1,0,0,1
18652,334588454870597000,0,â€œ@tiptopgardens: @ChadWeather what happened to global warming? Brrrâ€ &gt; A tad fresh and possible frost tonight too.,en,GB,41409.3590277778,0.291690662006903,17851,2443,0,3,0,18652,84968,36051,,42281.1391203704,1,0,0,1,0,0,0,1,0,1,0
5775,-1542848842,0,Fight global warming to save polar bears http://t.co/QTnz7wcH via @Care2,en,US,41086.9423611111,0.0808394091707308,4973,3116,0,3,0,5775,84968,50680,,42201.3802199074,-1,0,0,0,0,0,0,1,0,0,1
6377,2016221234,0,Western Antarctica warming confirmed : http://t.co/7TrP2gZk,en,US,41266.8256944444,0.0898397295723096,5575,3491,0,3,0,6377,84968,16675,,42213.3236342593,1,0,0,0,0,1,1,0,0,0,1
19235,414486524114116000,0,Expectation: After work I will clean my room and apply for scholarships and stop global warmingReality: Watch Tangled and cry and nap,en,US,41629.8361111111,0.301041638691072,18434,11600,0,3,0,19235,84968,9101,,42282.2921180556,1,0,0,0,0,0,0,1,0,1,1
20065,-1342912796,0,@TomChivers Isn t it depressing to write for a publication where the most popular comment is ALWAYS from an anti climate change nut?,en,GB,41369.5347222222,0.314699240218876,19264,2618,0,3,0,20065,84968,42014,,42286.5940740741,1,0,0,0,0,0,0,1,1,1,0
18879,-222589890,1,@SpencerLenox Well all of us men shit anyway. Ladies don t poop just like Global Warming is a complete left wing fabrication!,en,US,41222.8805555556,0.295848575517946,18078,11373,0,3,0,18879,84968,2326,,42281.6613541667,1,0,0,0,0,0,0,1,0,1,1
2695,362828048774602000,0,Can you be sceptical about GM but believe in climate change?   Alice Bellhttp://t.co/fqnhshXZSn,en,GB,41487.2861111111,0.0301744281362131,1893,264,0,3,0,2695,962,19994,,42169.7115046296,1,0,1,0,0,0,0,0,0,0,0
16777,285849615,0,http://t.co/6B4rOvtr -- time to get this back on agenda,en,US,41215.5791666667,0.260544060872808,15976,10016,0,3,0,16777,102005,48046,,42277.8785532407,1,1,0,0,0,0,0,1,0,0,0
11684,1938362681,0,Driving with the windows down in December. Who says global warming is a bad thing.,en,US,41246.5319444444,0.176333621766001,10883,6794,0,3,0,11684,102005,58975,,42268.9427546296,0,0,0,0,0,0,0,0,0,0,1
2817,518604480,0,"The proper response to people who say, Yeah, how about that global warming leftie myth, huh? http://t.co/vEiKOzCi",en,CA,41297.16875,0.0320258052879278,2015,136,0,3,0,2817,962,15200,,42171.3880208333,1,0,0,0,0,0,0,1,0,0,0
18758,-453283178,0,@manch And they contribute to global warming too... http://t.co/vXKbCO4l,en,GB,41095.4,0.293488583178112,17957,2455,0,3,0,18758,335,45954,,42281.3389467593,-1,0,0,0,0,0,0,1,0,0,0
11329,378950439279935000,0,"@bushbark Hmm. Climate change, then? Interesting.",en,GB,41531.775,0.170595139631579,10528,1471,0,3,0,11329,102005,37228,,42267.1565856481,-1,0,0,1,0,0,0,0,0,0,0
15905,412831438933721000,0,"@hirschirsch yes, u never know but 2014 just could be a year of climate change :-) I have been watching the snow/ice levels on the poles",en,AU,41625.26875,0.245916523208834,15104,762,0,3,0,15905,84968,39401,,42276.3669560185,1,0,0,0,0,0,0,1,0,1,1
4795,417989818992590000,0,"Dear Earth, I am tired of the cold and would greatly appreciate some global warming or some spring.",en,US,41639.5034722222,0.0646182873643526,3993,2497,0,3,0,4795,83057,1665,,42188.0647800926,-1,0,0,0,0,1,0,0,0,0,1
4303,1638806752,0,Global warming? I think so,en,US,41301.8673611111,0.056513800410862,3501,2195,0,3,0,4303,83057,1489,,42180.1536226852,0,0,0,0,0,0,0,0,0,0,1
6038,374491838377648000,0,Solidarity in #diversity is key to powering up the #climate change movement http://t.co/FwC3S46olo by @tmyoungman &gt; inspiring,en,ES,41519.4715277778,0.0851668742728017,5236,187,0,3,0,6038,822,38296,,42207.8138541667,-1,0,1,0,1,0,0,0,0,0,0
9892,-352645248,0,"â€œ@ClimateReality: Unpredictable weather is pushing farmers to the brink, rain or shine http://t.co/BSxHZpLUâ€",en,US,41150.16875,0.146357305785656,9091,5698,0,3,0,9892,102005,15105,,42263.1414351852,0,0,0,0,0,0,0,0,0,0,1
5403,418150883294056000,0,Obviously due to Global warming... @USATODAY: Cold facts: More record lows than highs in USA in 2013 http://t.co/YTe98FppjDâ€,en,US,41639.9479166667,0.0752933060528578,4601,2867,0,3,0,5403,77536,71932,,42197.4526851852,0,0,0,0,0,0,1,1,0,1,0
8921,401782399366737000,0,"@CouncilofCDNs Sadly one day there\'ll be so many disasters caused by climate change, nobody will be able to help anymore! #defendourclimate",en,CA,41594.7791666667,0.129873284442884,8120,514,0,3,0,8921,102005,18153,,42256.9599074074,-1,0,0,1,0,0,0,0,0,0,1
